acc_x,acc_y,acc_z,time
0.022305024787783623,-0.9451230764389038,0.06945360451936722,2019-06-14 03:05:41.324737
0.022062579169869423,-0.9422283172607422,0.06994099915027618,2019-06-14 03:05:41.339893
0.020123012363910675,-0.9415046572685242,0.06994099915027618,2019-06-14 03:05:41.351477
0.020607901737093925,-0.9456055164337158,0.0711594745516777,2019-06-14 03:05:41.366638
0.019638117402791977,-0.9453642964363098,0.07018469274044037,2019-06-14 03:05:41.381812
0.020607901737093925,-0.9463291764259338,0.07018469274044037,2019-06-14 03:05:41.393457
0.021092794835567474,-0.944881796836853,0.07189057022333145,2019-06-14 03:05:41.408614
0.020607901737093925,-0.9456055164337158,0.07164687663316727,2019-06-14 03:05:41.423767
0.021577686071395874,-0.942952036857605,0.06945360451936722,2019-06-14 03:05:41.438923
0.019395673647522926,-0.943434476852417,0.06872250884771347,2019-06-14 03:05:41.450601
0.020365456119179726,-0.9422283172607422,0.07505862414836884,2019-06-14 03:05:41.471068
0.022789916023612022,-0.9446406364440918,0.07140318304300308,2019-06-14 03:05:41.488070
0.022305024787783623,-0.9451230764389038,0.07189057022333145,2019-06-14 03:05:41.505127
0.02424459159374237,-0.9463291764259338,0.07042838633060455,2019-06-14 03:05:41.522185
0.021335240453481674,-0.944881796836853,0.06847881525754929,2019-06-14 03:05:41.539240
0.020365456119179726,-0.944399356842041,0.0696972981095314,2019-06-14 03:05:41.560114
0.021577686071395874,-0.943434476852417,0.07091578096151352,2019-06-14 03:05:41.577202
0.022547468543052673,-0.943434476852417,0.07237796485424042,2019-06-14 03:05:41.594254
0.020365456119179726,-0.9446406364440918,0.0711594745516777,2019-06-14 03:05:41.611199
0.020123012363910675,-0.944399356842041,0.07018469274044037,2019-06-14 03:05:41.628092
0.018910780549049377,-0.944158136844635,0.07042838633060455,2019-06-14 03:05:41.645032
0.021092794835567474,-0.944158136844635,0.07042838633060455,2019-06-14 03:05:41.661989
0.022062579169869423,-0.9460880160331726,0.06555445492267609,2019-06-14 03:05:41.679049
0.020850349217653275,-0.943675696849823,0.07189057022333145,2019-06-14 03:05:41.699901
0.021335240453481674,-0.944399356842041,0.06872250884771347,2019-06-14 03:05:41.716950
0.020850349217653275,-0.9456055164337158,0.07018469274044037,2019-06-14 03:05:41.733997
0.02303236350417137,-0.9439169764518738,0.07286535203456879,2019-06-14 03:05:41.751019
0.018910780549049377,-0.9456055164337158,0.07018469274044037,2019-06-14 03:05:41.768109
0.020123012363910675,-0.9439169764518738,0.07067208737134933,2019-06-14 03:05:41.785156
0.019638117402791977,-0.9453642964363098,0.06994099915027618,2019-06-14 03:05:41.802098
0.020365456119179726,-0.944399356842041,0.06726032495498657,2019-06-14 03:05:41.819180
0.021820131689310074,-0.9422283172607422,0.06604184955358505,2019-06-14 03:05:41.840087
0.023274807259440422,-0.943675696849823,0.07042838633060455,2019-06-14 03:05:41.857223
0.02303236350417137,-0.944881796836853,0.07018469274044037,2019-06-14 03:05:41.874170
0.022305024787783623,-0.944881796836853,0.06774772703647614,2019-06-14 03:05:41.891225
0.022547468543052673,-0.9446406364440918,0.0682351142168045,2019-06-14 03:05:41.908273
0.019395673647522926,-0.9422283172607422,0.07359644770622253,2019-06-14 03:05:41.925321
0.021335240453481674,-0.9439169764518738,0.06799142062664032,2019-06-14 03:05:41.942370
0.020365456119179726,-0.944399356842041,0.06482335925102234,2019-06-14 03:05:41.963261
0.019638117402791977,-0.944158136844635,0.0755460262298584,2019-06-14 03:05:41.980314
0.022789916023612022,-0.9458467364311218,0.07091578096151352,2019-06-14 03:05:41.997357
0.021577686071395874,-0.943434476852417,0.07091578096151352,2019-06-14 03:05:42.014418
0.022062579169869423,-0.944399356842041,0.06482335925102234,2019-06-14 03:05:42.031510
0.022062579169869423,-0.9453642964363098,0.0682351142168045,2019-06-14 03:05:42.048469
0.020365456119179726,-0.943434476852417,0.0740838423371315,2019-06-14 03:05:42.065554
0.019638117402791977,-0.9439169764518738,0.07189057022333145,2019-06-14 03:05:42.086413
0.021820131689310074,-0.944881796836853,0.07310906052589417,2019-06-14 03:05:42.103468
0.020850349217653275,-0.9446406364440918,0.07067208737134933,2019-06-14 03:05:42.120519
0.021335240453481674,-0.943193256855011,0.0726216584444046,2019-06-14 03:05:42.137507
0.021335240453481674,-0.944399356842041,0.06896620243787766,2019-06-14 03:05:42.154594
0.02375970035791397,-0.943434476852417,0.07237796485424042,2019-06-14 03:05:42.171647
0.019880564883351326,-0.9446406364440918,0.07189057022333145,2019-06-14 03:05:42.188694
0.021577686071395874,-0.944399356842041,0.06774772703647614,2019-06-14 03:05:42.205786
0.01769855059683323,-0.944158136844635,0.07237796485424042,2019-06-14 03:05:42.226644
0.021335240453481674,-0.944158136844635,0.07335275411605835,2019-06-14 03:05:42.244083
0.022789916023612022,-0.944158136844635,0.06994099915027618,2019-06-14 03:05:42.261324
0.019880564883351326,-0.943675696849823,0.06945360451936722,2019-06-14 03:05:42.278408
0.020850349217653275,-0.9439169764518738,0.0696972981095314,2019-06-14 03:05:42.295402
0.021092794835567474,-0.9446406364440918,0.0682351142168045,2019-06-14 03:05:42.312443
0.019395673647522926,-0.9439169764518738,0.07042838633060455,2019-06-14 03:05:42.333311
0.020365456119179726,-0.9451230764389038,0.07189057022333145,2019-06-14 03:05:42.350409
0.021092794835567474,-0.943675696849823,0.06896620243787766,2019-06-14 03:05:42.367531
0.020123012363910675,-0.9439169764518738,0.0711594745516777,2019-06-14 03:05:42.384541
0.021335240453481674,-0.9446406364440918,0.06896620243787766,2019-06-14 03:05:42.401581
0.020607901737093925,-0.943193256855011,0.07286535203456879,2019-06-14 03:05:42.418643
0.020123012363910675,-0.943675696849823,0.06726032495498657,2019-06-14 03:05:42.435690
0.020850349217653275,-0.9451230764389038,0.06726032495498657,2019-06-14 03:05:42.456579
0.021820131689310074,-0.9472941160202026,0.06994099915027618,2019-06-14 03:05:42.473637
0.02400214597582817,-0.9352328181266785,0.07530233263969421,2019-06-14 03:05:42.490700
0.020365456119179726,-0.9523598551750183,0.0696972981095314,2019-06-14 03:05:42.507752
0.019395673647522926,-0.9313731789588928,0.06994099915027618,2019-06-14 03:05:42.524780
0.027153942734003067,-0.9485002160072327,0.06068051606416702,2019-06-14 03:05:42.541825
0.02303236350417137,-0.9468116164207458,0.07286535203456879,2019-06-14 03:05:42.558855
0.018910780549049377,-0.9383687376976013,0.07578971982002258,2019-06-14 03:05:42.575914
0.02497193031013012,-0.9494651556015015,0.07773929834365845,2019-06-14 03:05:42.596771
0.020607901737093925,-0.9465704560279846,0.06555445492267609,2019-06-14 03:05:42.613821
0.021092794835567474,-0.9393336772918701,0.05117633566260338,2019-06-14 03:05:42.630878
0.01745610684156418,-0.9458467364311218,0.07286535203456879,2019-06-14 03:05:42.647841
0.020607901737093925,-0.9489826560020447,0.08383171260356903,2019-06-14 03:05:42.664923
0.020850349217653275,-0.9357152581214905,0.017058778554201126,2019-06-14 03:05:42.681975
0.021335240453481674,-0.9463291764259338,0.06409227102994919,2019-06-14 03:05:42.699036
0.023274807259440422,-0.9528422951698303,0.07310906052589417,2019-06-14 03:05:42.719897
0.018183445557951927,-0.9371626377105713,0.07310906052589417,2019-06-14 03:05:42.736941
0.023274807259440422,-0.9463291764259338,0.0682351142168045,2019-06-14 03:05:42.754059
0.028608618304133415,-0.9393336772918701,0.06116791069507599,2019-06-14 03:05:42.771205
0.018668334931135178,-0.9412634968757629,0.07359644770622253,2019-06-14 03:05:42.788208
0.019638117402791977,-0.9513949751853943,0.07286535203456879,2019-06-14 03:05:42.805182
0.014546754769980907,-0.942469596862793,0.0813947468996048,2019-06-14 03:05:42.822242
0.025941714644432068,-0.9492239356040955,0.06555445492267609,2019-06-14 03:05:42.843096
0.02375970035791397,-0.942952036857605,0.07067208737134933,2019-06-14 03:05:42.860177
0.020123012363910675,-0.9407809972763062,0.06994099915027618,2019-06-14 03:05:42.877284
0.020607901737093925,-0.943675696849823,0.06799142062664032,2019-06-14 03:05:42.894346
0.019638117402791977,-0.944158136844635,0.07237796485424042,2019-06-14 03:05:42.911289
0.021335240453481674,-0.9451230764389038,0.07603341341018677,2019-06-14 03:05:42.928356
0.023517252877354622,-0.9465704560279846,0.07067208737134933,2019-06-14 03:05:42.945420
0.021820131689310074,-0.9463291764259338,0.06482335925102234,2019-06-14 03:05:42.962514
0.018910780549049377,-0.943434476852417,0.07018469274044037,2019-06-14 03:05:42.983371
0.018425889313220978,-0.943193256855011,0.07164687663316727,2019-06-14 03:05:43.000448
0.022305024787783623,-0.942469596862793,0.07237796485424042,2019-06-14 03:05:43.017527
0.02497193031013012,-0.943434476852417,0.07359644770622253,2019-06-14 03:05:43.034543
0.020123012363910675,-0.9492239356040955,0.06555445492267609,2019-06-14 03:05:43.051545
0.01745610684156418,-0.944158136844635,0.07237796485424042,2019-06-14 03:05:43.068685
0.021335240453481674,-0.9453642964363098,0.07286535203456879,2019-06-14 03:05:43.085740
0.023517252877354622,-0.9410222172737122,0.06555445492267609,2019-06-14 03:05:43.106607
0.021092794835567474,-0.942710816860199,0.06872250884771347,2019-06-14 03:05:43.123664
0.020123012363910675,-0.9439169764518738,0.06701663136482239,2019-06-14 03:05:43.140720
0.021577686071395874,-0.9446406364440918,0.07091578096151352,2019-06-14 03:05:43.157768
0.021820131689310074,-0.9453642964363098,0.07213426381349564,2019-06-14 03:05:43.174783
0.02424459159374237,-0.9470528960227966,0.07213426381349564,2019-06-14 03:05:43.191850
0.020123012363910675,-0.942952036857605,0.07189057022333145,2019-06-14 03:05:43.208904
0.018425889313220978,-0.942952036857605,0.06774772703647614,2019-06-14 03:05:43.229754
0.020850349217653275,-0.942469596862793,0.0696972981095314,2019-06-14 03:05:43.246803
0.022789916023612022,-0.943434476852417,0.07286535203456879,2019-06-14 03:05:43.263883
0.021335240453481674,-0.9439169764518738,0.0740838423371315,2019-06-14 03:05:43.280937
0.022062579169869423,-0.9468116164207458,0.06774772703647614,2019-06-14 03:05:43.297895
0.019395673647522926,-0.9451230764389038,0.06994099915027618,2019-06-14 03:05:43.314954
0.021820131689310074,-0.9463291764259338,0.06652923673391342,2019-06-14 03:05:43.332001
0.020365456119179726,-0.943193256855011,0.0711594745516777,2019-06-14 03:05:43.349047
0.022305024787783623,-0.942952036857605,0.06945360451936722,2019-06-14 03:05:43.369935
0.022305024787783623,-0.943434476852417,0.07091578096151352,2019-06-14 03:05:43.386981
0.019395673647522926,-0.944399356842041,0.06994099915027618,2019-06-14 03:05:43.404074
0.020123012363910675,-0.9465704560279846,0.06701663136482239,2019-06-14 03:05:43.421114
0.022305024787783623,-0.944158136844635,0.0726216584444046,2019-06-14 03:05:43.438104
0.022305024787783623,-0.942952036857605,0.06896620243787766,2019-06-14 03:05:43.455149
0.021820131689310074,-0.944158136844635,0.06579814851284027,2019-06-14 03:05:43.472232
0.020365456119179726,-0.942710816860199,0.07286535203456879,2019-06-14 03:05:43.493081
0.020123012363910675,-0.943193256855011,0.07359644770622253,2019-06-14 03:05:43.510129
0.022305024787783623,-0.9458467364311218,0.07213426381349564,2019-06-14 03:05:43.527259
0.020850349217653275,-0.9451230764389038,0.06896620243787766,2019-06-14 03:05:43.544307
0.018183445557951927,-0.9451230764389038,0.06799142062664032,2019-06-14 03:05:43.561244
0.019395673647522926,-0.944399356842041,0.06774772703647614,2019-06-14 03:05:43.578368
0.020123012363910675,-0.942952036857605,0.07286535203456879,2019-06-14 03:05:43.595420
0.021820131689310074,-0.944399356842041,0.07067208737134933,2019-06-14 03:05:43.612468
0.022305024787783623,-0.944881796836853,0.0682351142168045,2019-06-14 03:05:43.633321
0.021092794835567474,-0.944399356842041,0.07213426381349564,2019-06-14 03:05:43.650407
0.020123012363910675,-0.9451230764389038,0.06994099915027618,2019-06-14 03:05:43.667485
0.020850349217653275,-0.943675696849823,0.07091578096151352,2019-06-14 03:05:43.684486
0.022305024787783623,-0.944399356842041,0.07140318304300308,2019-06-14 03:05:43.701561
0.022547468543052673,-0.9417458772659302,0.06872250884771347,2019-06-14 03:05:43.718623
0.018910780549049377,-0.9451230764389038,0.0682351142168045,2019-06-14 03:05:43.735673
0.018668334931135178,-0.943675696849823,0.07140318304300308,2019-06-14 03:05:43.756524
0.021335240453481674,-0.944399356842041,0.06799142062664032,2019-06-14 03:05:43.773575
0.020607901737093925,-0.9460880160331726,0.06872250884771347,2019-06-14 03:05:43.790619
0.022305024787783623,-0.9458467364311218,0.06652923673391342,2019-06-14 03:05:43.807618
0.021820131689310074,-0.943434476852417,0.06750403344631195,2019-06-14 03:05:43.824572
0.022789916023612022,-0.9446406364440918,0.06945360451936722,2019-06-14 03:05:43.841626
0.022305024787783623,-0.944399356842041,0.07018469274044037,2019-06-14 03:05:43.858681
0.022062579169869423,-0.944881796836853,0.06847881525754929,2019-06-14 03:05:43.879884
0.019880564883351326,-0.944158136844635,0.06847881525754929,2019-06-14 03:05:43.896965
0.020850349217653275,-0.942952036857605,0.0711594745516777,2019-06-14 03:05:43.914093
0.021820131689310074,-0.9446406364440918,0.07018469274044037,2019-06-14 03:05:43.931177
0.022547468543052673,-0.944881796836853,0.06701663136482239,2019-06-14 03:05:43.948153
0.019880564883351326,-0.9446406364440918,0.06872250884771347,2019-06-14 03:05:43.965045
0.021092794835567474,-0.943675696849823,0.06945360451936722,2019-06-14 03:05:43.981966
0.020850349217653275,-0.944399356842041,0.07213426381349564,2019-06-14 03:05:43.998920
0.022789916023612022,-0.9446406364440918,0.06799142062664032,2019-06-14 03:05:44.019804
0.021577686071395874,-0.944158136844635,0.07384014874696732,2019-06-14 03:05:44.036810
0.020850349217653275,-0.9451230764389038,0.06847881525754929,2019-06-14 03:05:44.053728
0.019153228029608727,-0.942952036857605,0.06604184955358505,2019-06-14 03:05:44.070925
0.020607901737093925,-0.9453642964363098,0.0696972981095314,2019-06-14 03:05:44.088008
0.019880564883351326,-0.9439169764518738,0.07140318304300308,2019-06-14 03:05:44.105081
0.02303236350417137,-0.9458467364311218,0.07042838633060455,2019-06-14 03:05:44.122144
0.019880564883351326,-0.9451230764389038,0.07018469274044037,2019-06-14 03:05:44.143014
0.022062579169869423,-0.9453642964363098,0.06945360451936722,2019-06-14 03:05:44.160078
0.022789916023612022,-0.944158136844635,0.06896620243787766,2019-06-14 03:05:44.177244
0.02303236350417137,-0.944399356842041,0.07164687663316727,2019-06-14 03:05:44.194353
0.020365456119179726,-0.9446406364440918,0.0682351142168045,2019-06-14 03:05:44.211445
0.020365456119179726,-0.9487414956092834,0.06457966566085815,2019-06-14 03:05:44.228501
0.021820131689310074,-0.9410222172737122,0.07042838633060455,2019-06-14 03:05:44.245563
0.020365456119179726,-0.9504300355911255,0.07384014874696732,2019-06-14 03:05:44.266556
0.021577686071395874,-0.9513949751853943,0.07091578096151352,2019-06-14 03:05:44.283709
0.019638117402791977,-0.9415046572685242,0.05458809435367584,2019-06-14 03:05:44.300783
0.028123727068305016,-0.9501887559890747,0.06311748176813126,2019-06-14 03:05:44.317847
0.019153228029608727,-0.9345091581344604,0.08163844794034958,2019-06-14 03:05:44.334911
0.01648632250726223,-0.9521186351776123,0.07676450163125992,2019-06-14 03:05:44.352008
0.02448703721165657,-0.9501887559890747,0.07335275411605835,2019-06-14 03:05:44.369086
0.022305024787783623,-0.9446406364440918,0.04825197905302048,2019-06-14 03:05:44.389985
0.019638117402791977,-0.9371626377105713,0.06701663136482239,2019-06-14 03:05:44.407054
0.023517252877354622,-0.9492239356040955,0.0813947468996048,2019-06-14 03:05:44.424199
0.01769855059683323,-0.9378862977027893,0.08553759753704071,2019-06-14 03:05:44.441139
0.020607901737093925,-0.9453642964363098,0.05970572680234909,2019-06-14 03:05:44.458044
0.020123012363910675,-0.9516361355781555,0.06774772703647614,2019-06-14 03:05:44.475141
0.021335240453481674,-0.943434476852417,0.07432753592729568,2019-06-14 03:05:44.492253
0.020607901737093925,-0.941987156867981,0.057999853044748306,2019-06-14 03:05:44.513131
0.026669051498174667,-0.942952036857605,0.07067208737134933,2019-06-14 03:05:44.530209
0.02424459159374237,-0.9398161172866821,0.061655301600694656,2019-06-14 03:05:44.547337
0.019638117402791977,-0.9501887559890747,0.07310906052589417,2019-06-14 03:05:44.564398
0.015274092555046082,-0.9475352764129639,0.07505862414836884,2019-06-14 03:05:44.581401
0.01648632250726223,-0.9453642964363098,0.0726216584444046,2019-06-14 03:05:44.598440
0.02521437592804432,-0.9458467364311218,0.06360488384962082,2019-06-14 03:05:44.615491
0.021335240453481674,-0.9402985572814941,0.06482335925102234,2019-06-14 03:05:44.636347
0.023517252877354622,-0.9422283172607422,0.06726032495498657,2019-06-14 03:05:44.653414
0.018183445557951927,-0.9415046572685242,0.07018469274044037,2019-06-14 03:05:44.670477
0.023274807259440422,-0.944881796836853,0.07432753592729568,2019-06-14 03:05:44.687590
0.023274807259440422,-0.9470528960227966,0.07310906052589417,2019-06-14 03:05:44.704655
0.022062579169869423,-0.9477765560150146,0.06945360451936722,2019-06-14 03:05:44.721720
0.020123012363910675,-0.9446406364440918,0.06652923673391342,2019-06-14 03:05:44.738783
0.020123012363910675,-0.9439169764518738,0.0667729377746582,2019-06-14 03:05:44.755816
0.020123012363910675,-0.9412634968757629,0.07237796485424042,2019-06-14 03:05:44.776693
0.022305024787783623,-0.942469596862793,0.07335275411605835,2019-06-14 03:05:44.793741
0.020123012363910675,-0.9465704560279846,0.07384014874696732,2019-06-14 03:05:44.810929
0.020123012363910675,-0.9468116164207458,0.07091578096151352,2019-06-14 03:05:44.828004
0.019395673647522926,-0.9456055164337158,0.06750403344631195,2019-06-14 03:05:44.845069
0.021335240453481674,-0.942469596862793,0.07481493055820465,2019-06-14 03:05:44.862148
0.02448703721165657,-0.9439169764518738,0.06847881525754929,2019-06-14 03:05:44.879258
0.021577686071395874,-0.942469596862793,0.06920991092920303,2019-06-14 03:05:44.900120
0.019153228029608727,-0.943675696849823,0.07310906052589417,2019-06-14 03:05:44.917254
0.020607901737093925,-0.9468116164207458,0.06945360451936722,2019-06-14 03:05:44.934353
0.021335240453481674,-0.942710816860199,0.07189057022333145,2019-06-14 03:05:44.951440
0.022547468543052673,-0.9456055164337158,0.07164687663316727,2019-06-14 03:05:44.968525
0.022547468543052673,-0.9439169764518738,0.06945360451936722,2019-06-14 03:05:44.985769
0.020607901737093925,-0.9439169764518738,0.06920991092920303,2019-06-14 03:05:45.006472
0.021092794835567474,-0.942952036857605,0.07018469274044037,2019-06-14 03:05:45.023418
0.02569926716387272,-0.9446406364440918,0.07676450163125992,2019-06-14 03:05:45.040485
0.022062579169869423,-0.944881796836853,0.06872250884771347,2019-06-14 03:05:45.057549
0.021577686071395874,-0.9458467364311218,0.06799142062664032,2019-06-14 03:05:45.074601
0.019395673647522926,-0.943193256855011,0.07018469274044037,2019-06-14 03:05:45.091710
0.019638117402791977,-0.944158136844635,0.06628554314374924,2019-06-14 03:05:45.108785
0.019880564883351326,-0.943193256855011,0.07067208737134933,2019-06-14 03:05:45.125851
0.021577686071395874,-0.942710816860199,0.07042838633060455,2019-06-14 03:05:45.146654
0.021335240453481674,-0.9451230764389038,0.07042838633060455,2019-06-14 03:05:45.163606
0.020123012363910675,-0.9463291764259338,0.06945360451936722,2019-06-14 03:05:45.180519
0.021335240453481674,-0.943434476852417,0.07481493055820465,2019-06-14 03:05:45.197621
0.021820131689310074,-0.944158136844635,0.06774772703647614,2019-06-14 03:05:45.214713
0.022547468543052673,-0.943193256855011,0.07164687663316727,2019-06-14 03:05:45.231789
0.021092794835567474,-0.943434476852417,0.06774772703647614,2019-06-14 03:05:45.248851
0.021335240453481674,-0.942952036857605,0.07310906052589417,2019-06-14 03:05:45.269718
0.019880564883351326,-0.943193256855011,0.07286535203456879,2019-06-14 03:05:45.286817
0.020850349217653275,-0.9446406364440918,0.06701663136482239,2019-06-14 03:05:45.303886
0.020607901737093925,-0.943193256855011,0.07335275411605835,2019-06-14 03:05:45.320943
0.020607901737093925,-0.9453642964363098,0.0711594745516777,2019-06-14 03:05:45.338011
0.022547468543052673,-0.943193256855011,0.07067208737134933,2019-06-14 03:05:45.355065
0.021820131689310074,-0.943434476852417,0.06750403344631195,2019-06-14 03:05:45.372159
0.022062579169869423,-0.943193256855011,0.07042838633060455,2019-06-14 03:05:45.389256
0.019880564883351326,-0.9446406364440918,0.0667729377746582,2019-06-14 03:05:45.410044
0.020850349217653275,-0.9451230764389038,0.06994099915027618,2019-06-14 03:05:45.426944
0.021092794835567474,-0.9446406364440918,0.06945360451936722,2019-06-14 03:05:45.443922
0.021577686071395874,-0.943675696849823,0.06872250884771347,2019-06-14 03:05:45.460991
0.022305024787783623,-0.943434476852417,0.07018469274044037,2019-06-14 03:05:45.478056
0.020850349217653275,-0.943434476852417,0.0726216584444046,2019-06-14 03:05:45.495162
0.018668334931135178,-0.9456055164337158,0.06774772703647614,2019-06-14 03:05:45.512598
0.022789916023612022,-0.9460880160331726,0.06920991092920303,2019-06-14 03:05:45.533492
0.022547468543052673,-0.9456055164337158,0.06652923673391342,2019-06-14 03:05:45.550554
0.020365456119179726,-0.943675696849823,0.06872250884771347,2019-06-14 03:05:45.567625
0.020123012363910675,-0.943675696849823,0.0682351142168045,2019-06-14 03:05:45.584757
0.019638117402791977,-0.9446406364440918,0.0696972981095314,2019-06-14 03:05:45.601829
0.020850349217653275,-0.9463291764259338,0.06604184955358505,2019-06-14 03:05:45.618914
0.020607901737093925,-0.944881796836853,0.06920991092920303,2019-06-14 03:05:45.636032
0.021577686071395874,-0.9453642964363098,0.0653107613325119,2019-06-14 03:05:45.656915
0.020123012363910675,-0.9446406364440918,0.06920991092920303,2019-06-14 03:05:45.674101
0.021335240453481674,-0.943193256855011,0.07335275411605835,2019-06-14 03:05:45.691214
0.021092794835567474,-0.9439169764518738,0.06945360451936722,2019-06-14 03:05:45.708222
0.020850349217653275,-0.943193256855011,0.06994099915027618,2019-06-14 03:05:45.725258
0.019880564883351326,-0.9458467364311218,0.06726032495498657,2019-06-14 03:05:45.742288
0.020365456119179726,-0.944399356842041,0.07042838633060455,2019-06-14 03:05:45.759341
0.021820131689310074,-0.9439169764518738,0.0696972981095314,2019-06-14 03:05:45.780200
0.020850349217653275,-0.943675696849823,0.07042838633060455,2019-06-14 03:05:45.797308
0.02303236350417137,-0.943675696849823,0.06945360451936722,2019-06-14 03:05:45.814500
0.022062579169869423,-0.944399356842041,0.06847881525754929,2019-06-14 03:05:45.831563
0.019880564883351326,-0.944399356842041,0.06799142062664032,2019-06-14 03:05:45.848618
0.022547468543052673,-0.9439169764518738,0.07481493055820465,2019-06-14 03:05:45.865659
0.021820131689310074,-0.9470528960227966,0.06726032495498657,2019-06-14 03:05:45.882698
0.021820131689310074,-0.9458467364311218,0.07091578096151352,2019-06-14 03:05:45.903579
0.021092794835567474,-0.942469596862793,0.07091578096151352,2019-06-14 03:05:45.920646
0.022062579169869423,-0.9458467364311218,0.06847881525754929,2019-06-14 03:05:45.937721
0.020123012363910675,-0.9361976981163025,0.0711594745516777,2019-06-14 03:05:45.954788
0.02375970035791397,-0.9489826560020447,0.07871408015489578,2019-06-14 03:05:45.971874
0.018668334931135178,-0.9523598551750183,0.06896620243787766,2019-06-14 03:05:45.988956
0.019395673647522926,-0.9292021989822388,0.008285692892968655,2019-06-14 03:05:46.006004
0.028608618304133415,-0.9501887559890747,0.06360488384962082,2019-06-14 03:05:46.026847
0.018668334931135178,-0.942469596862793,0.07920148223638535,2019-06-14 03:05:46.043879
0.01672876812517643,-0.9501887559890747,0.0813947468996048,2019-06-14 03:05:46.060932
0.02472948282957077,-0.9492239356040955,0.0755460262298584,2019-06-14 03:05:46.077968
0.022547468543052673,-0.9422283172607422,0.057999853044748306,2019-06-14 03:05:46.095043
0.02303236350417137,-0.9345091581344604,0.06360488384962082,2019-06-14 03:05:46.112090
0.021092794835567474,-0.9516361355781555,0.06457966566085815,2019-06-14 03:05:46.129124
0.019880564883351326,-0.9453642964363098,0.084319107234478,2019-06-14 03:05:46.149910
0.022062579169869423,-0.9381275177001953,0.057025060057640076,2019-06-14 03:05:46.166886
0.02303236350417137,-0.9475352764129639,0.06652923673391342,2019-06-14 03:05:46.183937
0.021820131689310074,-0.944158136844635,0.07822668552398682,2019-06-14 03:05:46.201000
0.011637403629720211,-0.9402985572814941,0.07384014874696732,2019-06-14 03:05:46.218070
